01,-1,894,468,54,54,80,-1,-1,-1
02,-1,895,466,54,55,80,-1,-1,-1
03,-1,898,467,54,55,80,-1,-1,-1
04,-1,899,467,54,55,80,-1,-1,-1
05,-1,901,466,54,55,80,-1,-1,-1
06,-1,902,466,54,55,80,-1,-1,-1
07,-1,904,466,54,55,80,-1,-1,-1
08,-1,904,466,54,55,80,-1,-1,-1
09,-1,905,467,54,55,80,-1,-1,-1
010,-1,904,467,55,55,80,-1,-1,-1
011,-1,904,468,54,55,80,-1,-1,-1
012,-1,904,467,54,55,80,-1,-1,-1
013,-1,903,468,54,55,80,-1,-1,-1
014,-1,903,469,54,55,80,-1,-1,-1
015,-1,902,469,55,54,80,-1,-1,-1
016,-1,901,470,55,54,80,-1,-1,-1
017,-1,900,470,55,55,80,-1,-1,-1
018,-1,898,470,55,55,80,-1,-1,-1
019,-1,897,470,55,55,80,-1,-1,-1
020,-1,895,471,54,55,80,-1,-1,-1
021,-1,893,472,55,55,80,-1,-1,-1
022,-1,893,472,55,55,80,-1,-1,-1
023,-1,890,474,54,55,80,-1,-1,-1
024,-1,889,474,55,55,80,-1,-1,-1
025,-1,888,475,54,55,80,-1,-1,-1
026,-1,886,475,55,55,80,-1,-1,-1
027,-1,884,475,54,55,80,-1,-1,-1
028,-1,883,476,55,54,80,-1,-1,-1
029,-1,881,475,55,55,80,-1,-1,-1
030,-1,879,476,55,55,80,-1,-1,-1
031,-1,879,476,54,54,80,-1,-1,-1
032,-1,877,475,54,55,80,-1,-1,-1
033,-1,875,475,55,55,80,-1,-1,-1
034,-1,874,476,54,54,80,-1,-1,-1
035,-1,872,475,55,55,80,-1,-1,-1
036,-1,870,475,55,55,80,-1,-1,-1
037,-1,869,475,54,54,80,-1,-1,-1
038,-1,867,474,54,55,80,-1,-1,-1
039,-1,866,473,55,55,80,-1,-1,-1
040,-1,863,474,54,55,80,-1,-1,-1
041,-1,861,472,55,55,80,-1,-1,-1
042,-1,859,473,55,55,80,-1,-1,-1
043,-1,857,472,55,55,80,-1,-1,-1
044,-1,856,472,54,54,80,-1,-1,-1
045,-1,853,471,55,55,80,-1,-1,-1
046,-1,851,472,55,55,80,-1,-1,-1
047,-1,849,471,55,55,80,-1,-1,-1
048,-1,846,472,55,55,80,-1,-1,-1
049,-1,844,471,55,55,80,-1,-1,-1
050,-1,842,472,55,55,80,-1,-1,-1
051,-1,840,472,55,54,80,-1,-1,-1
052,-1,839,471,55,55,80,-1,-1,-1
053,-1,837,470,54,55,80,-1,-1,-1
054,-1,837,469,54,54,80,-1,-1,-1
055,-1,836,468,54,55,80,-1,-1,-1
056,-1,836,467,54,55,80,-1,-1,-1
057,-1,837,466,54,55,80,-1,-1,-1
058,-1,836,464,54,55,80,-1,-1,-1
059,-1,836,463,54,55,80,-1,-1,-1
060,-1,836,462,54,55,80,-1,-1,-1
061,-1,836,461,54,54,80,-1,-1,-1
062,-1,836,459,54,55,80,-1,-1,-1
063,-1,836,458,54,55,80,-1,-1,-1
064,-1,836,457,54,55,80,-1,-1,-1
065,-1,836,457,54,55,80,-1,-1,-1
066,-1,836,455,54,55,80,-1,-1,-1
067,-1,835,455,54,54,80,-1,-1,-1
068,-1,835,454,54,55,80,-1,-1,-1
069,-1,836,453,54,54,80,-1,-1,-1
070,-1,835,453,54,54,80,-1,-1,-1
071,-1,834,453,54,55,80,-1,-1,-1
072,-1,834,453,54,55,80,-1,-1,-1
073,-1,832,453,55,54,80,-1,-1,-1
074,-1,831,453,54,55,80,-1,-1,-1
075,-1,831,453,54,55,80,-1,-1,-1
076,-1,830,453,55,55,80,-1,-1,-1
077,-1,829,453,54,54,80,-1,-1,-1
078,-1,829,455,54,54,80,-1,-1,-1
079,-1,829,455,54,54,80,-1,-1,-1
080,-1,828,456,54,54,80,-1,-1,-1
081,-1,828,457,54,54,80,-1,-1,-1
082,-1,830,457,54,54,80,-1,-1,-1
083,-1,830,458,54,54,80,-1,-1,-1
084,-1,832,460,53,54,80,-1,-1,-1
085,-1,833,462,53,55,80,-1,-1,-1
086,-1,832,463,54,54,80,-1,-1,-1
087,-1,834,465,53,54,80,-1,-1,-1
088,-1,835,466,54,54,80,-1,-1,-1
089,-1,836,467,54,54,80,-1,-1,-1
090,-1,837,468,53,54,80,-1,-1,-1
091,-1,838,470,54,54,80,-1,-1,-1
092,-1,839,470,54,54,80,-1,-1,-1
093,-1,840,470,54,54,80,-1,-1,-1
094,-1,842,469,53,54,80,-1,-1,-1
095,-1,842,468,54,55,80,-1,-1,-1
096,-1,844,468,54,55,80,-1,-1,-1
097,-1,845,467,54,55,80,-1,-1,-1
098,-1,846,467,54,55,80,-1,-1,-1
099,-1,847,465,53,54,80,-1,-1,-1
0100,-1,848,465,53,54,80,-1,-1,-1
0101,-1,848,464,54,55,80,-1,-1,-1
0102,-1,849,463,54,55,80,-1,-1,-1
0103,-1,849,462,54,55,80,-1,-1,-1
0104,-1,847,461,54,54,80,-1,-1,-1
0105,-1,846,459,54,55,80,-1,-1,-1
0106,-1,845,458,54,54,80,-1,-1,-1
0107,-1,845,457,53,55,80,-1,-1,-1
0108,-1,842,456,54,55,80,-1,-1,-1
0109,-1,841,456,54,54,80,-1,-1,-1
0110,-1,841,455,54,54,80,-1,-1,-1
0111,-1,840,454,53,55,80,-1,-1,-1
0112,-1,839,452,54,54,80,-1,-1,-1
0113,-1,837,450,54,55,80,-1,-1,-1
0114,-1,837,449,53,55,80,-1,-1,-1
0115,-1,836,448,54,54,80,-1,-1,-1
0116,-1,835,447,54,55,80,-1,-1,-1
0117,-1,834,446,54,54,80,-1,-1,-1
0118,-1,833,445,54,54,80,-1,-1,-1
0119,-1,832,444,54,55,80,-1,-1,-1
0120,-1,832,442,53,55,80,-1,-1,-1
0121,-1,832,441,53,54,80,-1,-1,-1
0122,-1,831,440,54,54,80,-1,-1,-1
0123,-1,830,439,54,54,80,-1,-1,-1
0124,-1,830,437,54,54,80,-1,-1,-1
0125,-1,830,436,54,54,80,-1,-1,-1
0126,-1,829,435,54,54,80,-1,-1,-1
0127,-1,829,433,54,55,80,-1,-1,-1
0128,-1,828,432,54,55,80,-1,-1,-1
0129,-1,828,431,54,54,80,-1,-1,-1
0130,-1,827,430,54,54,80,-1,-1,-1
0131,-1,827,429,54,55,80,-1,-1,-1
0132,-1,827,428,54,54,80,-1,-1,-1
0133,-1,826,426,54,55,80,-1,-1,-1
0134,-1,825,425,54,55,80,-1,-1,-1
0135,-1,824,425,54,54,80,-1,-1,-1
0136,-1,823,424,54,54,80,-1,-1,-1
0137,-1,822,423,54,54,80,-1,-1,-1
0138,-1,821,422,54,54,80,-1,-1,-1
0139,-1,820,422,54,54,80,-1,-1,-1
0140,-1,819,420,54,54,80,-1,-1,-1
0141,-1,819,420,54,55,80,-1,-1,-1
0142,-1,817,420,54,54,80,-1,-1,-1
0143,-1,816,419,54,54,80,-1,-1,-1
0144,-1,815,419,54,55,80,-1,-1,-1
0145,-1,815,418,54,55,80,-1,-1,-1
0146,-1,815,419,54,54,80,-1,-1,-1
0147,-1,814,418,54,55,80,-1,-1,-1
0148,-1,814,419,54,54,80,-1,-1,-1
0149,-1,814,419,54,54,80,-1,-1,-1
0150,-1,813,419,54,54,80,-1,-1,-1
0151,-1,812,419,54,54,80,-1,-1,-1
0152,-1,812,420,53,54,80,-1,-1,-1
0153,-1,811,420,54,54,80,-1,-1,-1
0154,-1,809,420,53,54,80,-1,-1,-1
0155,-1,808,420,54,54,80,-1,-1,-1
0156,-1,806,421,54,54,80,-1,-1,-1
0157,-1,804,421,53,54,80,-1,-1,-1
0158,-1,802,423,53,54,80,-1,-1,-1
0159,-1,800,424,53,55,80,-1,-1,-1
0160,-1,797,425,53,54,80,-1,-1,-1
0161,-1,794,426,54,54,80,-1,-1,-1
0162,-1,791,427,54,54,80,-1,-1,-1
0163,-1,788,428,54,54,80,-1,-1,-1
0164,-1,785,428,54,54,80,-1,-1,-1
0165,-1,782,429,54,55,80,-1,-1,-1
0166,-1,778,428,54,55,80,-1,-1,-1
0167,-1,773,428,54,55,80,-1,-1,-1
0168,-1,767,430,54,55,80,-1,-1,-1
0169,-1,763,428,54,55,80,-1,-1,-1
0170,-1,760,429,54,55,80,-1,-1,-1
0171,-1,757,429,54,55,80,-1,-1,-1
0172,-1,753,429,55,55,80,-1,-1,-1
0173,-1,750,429,54,55,80,-1,-1,-1
0174,-1,748,429,55,55,80,-1,-1,-1
0175,-1,745,429,55,55,80,-1,-1,-1
0176,-1,744,429,55,55,80,-1,-1,-1
0177,-1,743,429,55,55,80,-1,-1,-1
0178,-1,743,428,55,55,80,-1,-1,-1
0179,-1,741,429,55,55,80,-1,-1,-1
0180,-1,742,429,55,55,80,-1,-1,-1
0181,-1,742,428,54,55,80,-1,-1,-1
0182,-1,743,429,55,55,80,-1,-1,-1
0183,-1,744,428,54,55,80,-1,-1,-1
0184,-1,744,429,54,55,80,-1,-1,-1
0185,-1,746,429,55,55,80,-1,-1,-1
0186,-1,747,429,54,55,80,-1,-1,-1
0187,-1,749,430,55,55,80,-1,-1,-1
0188,-1,750,430,54,55,80,-1,-1,-1
0189,-1,751,430,54,55,80,-1,-1,-1
0190,-1,753,431,55,55,80,-1,-1,-1
0191,-1,754,432,54,55,80,-1,-1,-1
0192,-1,756,433,54,54,80,-1,-1,-1
0193,-1,757,434,54,55,80,-1,-1,-1
0194,-1,759,436,54,55,80,-1,-1,-1
0195,-1,760,438,54,55,80,-1,-1,-1
0196,-1,761,440,54,55,80,-1,-1,-1
0197,-1,763,441,54,55,80,-1,-1,-1
0198,-1,764,444,53,56,80,-1,-1,-1
0199,-1,765,447,54,56,80,-1,-1,-1
0200,-1,765,450,54,56,80,-1,-1,-1
0201,-1,765,452,54,56,80,-1,-1,-1
0202,-1,765,454,55,55,80,-1,-1,-1
0203,-1,763,458,54,56,80,-1,-1,-1
0204,-1,764,460,55,56,80,-1,-1,-1
0205,-1,761,463,54,56,80,-1,-1,-1
0206,-1,759,466,55,56,80,-1,-1,-1
0207,-1,758,469,54,56,80,-1,-1,-1
0208,-1,755,471,54,56,80,-1,-1,-1
0209,-1,752,473,54,56,80,-1,-1,-1
0210,-1,749,475,55,55,80,-1,-1,-1
0211,-1,747,477,55,55,80,-1,-1,-1
0212,-1,743,479,54,55,80,-1,-1,-1
0213,-1,740,479,55,55,80,-1,-1,-1
0214,-1,736,480,55,55,80,-1,-1,-1
0215,-1,734,479,55,55,80,-1,-1,-1
0216,-1,730,480,55,55,80,-1,-1,-1
0217,-1,728,479,55,56,80,-1,-1,-1
0218,-1,724,478,55,55,80,-1,-1,-1
0219,-1,721,478,55,56,80,-1,-1,-1
0220,-1,718,478,56,56,80,-1,-1,-1
0221,-1,716,476,55,56,80,-1,-1,-1
0222,-1,713,476,55,56,80,-1,-1,-1
0223,-1,710,475,55,55,80,-1,-1,-1
0224,-1,707,474,55,56,80,-1,-1,-1
0225,-1,705,473,56,55,80,-1,-1,-1
0226,-1,703,473,55,56,80,-1,-1,-1
0227,-1,700,472,56,55,80,-1,-1,-1
0228,-1,698,472,56,56,80,-1,-1,-1
0229,-1,696,471,56,56,80,-1,-1,-1
0230,-1,694,470,56,56,80,-1,-1,-1
0231,-1,692,469,56,56,80,-1,-1,-1
0232,-1,691,467,56,56,80,-1,-1,-1
0233,-1,692,466,56,56,80,-1,-1,-1
0234,-1,691,465,56,56,80,-1,-1,-1
0235,-1,692,463,56,56,80,-1,-1,-1
0236,-1,693,462,55,56,80,-1,-1,-1
0237,-1,695,461,55,55,80,-1,-1,-1
0238,-1,696,459,55,56,80,-1,-1,-1
0239,-1,697,458,55,55,80,-1,-1,-1
0240,-1,698,458,55,56,80,-1,-1,-1
0241,-1,699,458,55,56,80,-1,-1,-1
0242,-1,700,458,56,56,80,-1,-1,-1
0243,-1,701,458,56,56,80,-1,-1,-1
0244,-1,702,458,56,56,80,-1,-1,-1
0245,-1,703,458,56,56,80,-1,-1,-1
0246,-1,703,459,56,56,80,-1,-1,-1
0247,-1,703,458,55,56,80,-1,-1,-1
0248,-1,704,459,56,56,80,-1,-1,-1
0249,-1,704,460,55,56,80,-1,-1,-1
0250,-1,704,461,55,56,80,-1,-1,-1
0251,-1,705,463,55,56,80,-1,-1,-1
0252,-1,706,463,55,56,80,-1,-1,-1
0253,-1,708,463,55,56,80,-1,-1,-1
0254,-1,710,462,55,56,80,-1,-1,-1
0255,-1,711,461,54,56,80,-1,-1,-1
0256,-1,714,458,54,56,80,-1,-1,-1
0257,-1,716,457,55,56,80,-1,-1,-1
0258,-1,721,452,55,57,80,-1,-1,-1
0259,-1,722,449,55,56,80,-1,-1,-1
0260,-1,724,447,55,56,80,-1,-1,-1
0261,-1,727,444,55,56,80,-1,-1,-1
0262,-1,729,442,55,56,80,-1,-1,-1
0263,-1,731,440,55,56,80,-1,-1,-1
0264,-1,733,437,55,56,80,-1,-1,-1
0265,-1,736,435,55,56,80,-1,-1,-1
0266,-1,737,434,55,57,80,-1,-1,-1
0267,-1,739,434,55,57,80,-1,-1,-1
0268,-1,742,432,55,57,80,-1,-1,-1
0269,-1,744,431,55,57,80,-1,-1,-1
0270,-1,745,430,55,57,80,-1,-1,-1
0271,-1,748,429,54,57,80,-1,-1,-1
0272,-1,750,430,54,57,80,-1,-1,-1
0273,-1,752,429,54,57,80,-1,-1,-1
0274,-1,754,428,54,57,80,-1,-1,-1
